xid_possession,xid_chance,xid_shot,team_nba_off,team_nba_def,player_nba_shooter,player_nba_passer,player_nba_closestDef,player_nba_blocker,frame_start,frame_end,period,gameClock_start,gameClock_end,gameClock_format_start,gameClock_format_end,shotClock,loc_x,loc_y,loc_x_passer,loc_y_passer,region,m_region,fga,fg,fga3,fg3,fouled,three,qSQ,distance,shotType,complexShotType,catchAndShoot,dribblesBefore,assisted,assistOpp,createdFromPaint,putback,blocked,contestLevel,rearViewContest,closestDefDist,releaseTime,shotAngle,shooterSpeed,shooterVelAngle,rimDepth,rimLeftRight,arcAngle,complexOutcome
5a23e2ef-2a32-5c2d-a77d-99690ed43ce4,11c1864a-c4df-589c-9b16-b827572ed651,eae4df33-b7a1-57cd-93dd-564b5ce88510,OKC,MIL,"Caruso, Alex","Gilgeous-Alexander, Shai","Antetokounmpo, Giannis",null,154231,154264,2,26,24.68,0:26,0:24,11.88,-22.93,8.7,-3.68,11.26,right corner three,Corner,1,0,1,0,0,1,55.96759021,23.18808746,jumper,catchAndShoot,1,0,0,1,1,0,0,uncontested,0,14.60003082,0.76,81.44357683,0.950146188,-6.698695533,-0.156872444,-0.227887214,47.89624768,inside_rim_miss
28b6d547-7c7c-5fe2-bbd2-04ba4f7da009,df7ed499-4405-5528-b4de-f94a3a80dc9e,403e7e15-f47a-5ccd-8508-05aabaf22eb8,OKC,MIL,"Caruso, Alex","Williams, Jalen","Lillard, Damian",null,257655,257687,4,295.07,293.79,4:55,4:53,13.14,-13.21,26.64,-17.08,10.08,right wing three,ATB,1,0,1,0,0,1,52.5004819,25.14033015,jumper,catchAndShootOnMoveRight,1,0,0,1,0,0,0,lightly_contested,0,4.772976011,0.84,31.6985782,1.424000624,-101.142533,-0.570047345,0.444469759,47.61819943,outside_rim_miss
aabdf4f2-7d00-5bde-ab56-e3c6e0ba18d1,35158e75-62f1-5826-b816-d79a9aa6271d,baa2defe-eb83-5968-bf55-55d363be5ef9,MIL,OKC,"Green, AJ","Antetokounmpo, Giannis","Hartenstein, Isaiah",null,258067,258099,4,278.59,277.31,4:38,4:37,10.54,-22.72,5.06,-8.7,11.57,right corner three,Corner,1,1,1,1,0,1,39.97020274,22.72079444,jumper,catchAndShootRelocating,1,0,1,1,1,0,0,heavily_contested,0,4.339700451,0.88,90.47913487,1.685312368,170.9900995,-0.131913462,0.05193484,48.7866543,swish
01295676-aeea-50c6-a069-3fb7134068ee,9266d1ae-13cc-5e91-b5b3-b35fe866e806,07b60a06-70e1-5331-8830-aae87d50b6e6,OKC,MIL,"Williams, Jalen","Wallace, Cason","Lillard, Damian",null,125233,125237,2,375.62,375.46,6:15,6:15,20.47,7.37,8.02,-17.53,53.89,key,NRA,0,0,0,0,1,0,34.61482823,7.873360147,layup,drivingLayup,0,2,0,0,1,0,0,lightly_contested,0,4.943814317,2.32,-69.40136836,17.70617634,98.86194719,null,null,null,null
185053d7-fa47-569e-9650-d4f6915bdec8,850fdb0c-0b0a-5ccc-b274-ba3ac543308e,94bf157b-de2c-5c86-9632-88b9ba85d134,MIL,OKC,"Jackson Jr., Andre","Antetokounmpo, Giannis","Gilgeous-Alexander, Shai",null,153873,153904,2,40.32,39.08,0:40,0:39,4.64,-22.49,9.35,18.11,25,right corner three,Corner,1,0,1,0,0,1,52.28133649,22.86066709,jumper,catchAndShoot,1,0,0,1,0,0,0,lightly_contested,0,5.987161264,1.12,79.66825305,0.266796843,48.9915552,-0.778894728,0.17571764,50.0436027,outside_rim_miss
5c84e312-3cd0-5d95-8733-6fea133d7f5b,39117da6-4e79-50af-a850-2f2ee2fad8c3,449fdfa4-79b7-54a9-927c-9e4023c10880,MIL,OKC,"Lillard, Damian",null,"Wallace, Cason",null,110826,110829,2,676.34,676.22,11:16,11:16,15.5,-4.22,37.01,null,null,middle three,ATB,0,0,0,0,1,1,33.77288952,32.03913232,jumper,overScreen,0,10,0,0,0,0,0,lightly_contested,0,4.940981684,9.4,7.568644955,3.995874609,121.9309436,null,null,null,null
39487dd1-d2f3-5ae6-a2cd-dbe785bb457d,dff4225c-7767-52c6-a933-f91333375389,3595ad64-eba7-56ab-ae00-a7770b43badc,MIL,OKC,"Lillard, Damian","Lopez, Brook","Wallace, Cason",null,221059,221095,3,75.19,73.75,1:15,1:13,1.36,-11.3,38.19,-6.63,32.57,far,ATB,1,0,1,0,0,1,15.25711678,34.82432483,jumper,overScreen,0,2,0,0,0,0,0,heavily_contested,0,3.628512092,1.8,18.93442716,5.668045176,-70.80085697,-0.082254387,-0.724098354,42.87119433,outside_rim_miss
1eec4b0e-0187-559c-8f46-bfddd5ebc90d,1c851eef-9f09-537d-a4d9-b8c82df9784d,2150a04a-4439-5395-be9d-6432c87bd88a,OKC,MIL,"Williams, Jalen","Mitchell, Ajay","Lopez, Brook",null,229093,229104,4,708.83,708.39,11:48,11:48,12.83,-3.84,6.56,-5.3,41.86,key,NRA,1,1,0,0,0,0,53.60839963,4.057302059,layup,drivingLayup,0,3,1,0,1,0,0,heavily_contested,0,2.259424706,3.72,71.16313882,16.77465019,-43.32505762,null,null,null,null
d5289d80-3e61-55ac-9e43-664a61cc6827,7c40f88e-7c8a-5788-a632-7ccf6f6c1c4e,9954ada6-d4cc-5209-9938-6c6c4f37cef5,OKC,MIL,"Gilgeous-Alexander, Shai","Hartenstein, Isaiah","Lopez, Brook",null,193750,193774,3,513.24,512.28,8:33,8:32,16.48,5.34,20.98,2.55,82.32,middle two,Mid,1,1,0,0,0,0,49.91305172,16.61169769,jumper,pullupJumper,0,7,0,0,0,0,0,heavily_contested,0,4.899724482,6.64,-18.75125583,3.281101187,1.006584208,0.035299559,-0.114544772,41.99238421,swish
95160013-e328-5881-bdf3-e865fd153173,33022467-011e-5437-bb4b-adbecf12db7c,3ed7a51a-3ad5-54c4-ad30-45f5e415006a,MIL,OKC,"Trent Jr., Gary","Antetokounmpo, Giannis","Caruso, Alex",null,260695,260727,4,203,201.72,3:23,3:21,3.13,-7.07,29.22,-8.52,13.31,middle three,ATB,1,0,1,0,0,1,47.62511998,24.99091435,jumper,catchAndShootRelocating,1,0,0,1,1,0,0,heavily_contested,0,4.67800171,0.76,16.4335304,2.298097039,-38.81366545,0.57572109,-0.39156437,46.53514837,inside_rim_miss
95160013-e328-5881-bdf3-e865fd153173,0b705d5b-2511-517e-bbd4-04da9e7e9f1d,582cd0d8-3a2b-5f2f-8a24-de82f4234ea7,MIL,OKC,"Lopez, Brook","Antetokounmpo, Giannis","Hartenstein, Isaiah",null,259881,259915,4,218.5,217.14,3:38,3:37,6.3,-20.63,23.74,2.68,29.69,right wing three,ATB,1,0,1,0,0,1,35.61181203,27.70337525,jumper,stepback,0,1,0,1,0,0,0,heavily_contested,0,6.337799303,1.44,48.13115752,1.014649639,-157.3101655,0.88189134,-0.033326899,46.21653284,inside_rim_miss
d6792ce2-8ff7-5bf2-b2c4-05f2d022b768,7455a049-1650-5c43-b583-a8d4d625a799,8af1d455-68aa-53b6-9754-b6c198b4a7a1,OKC,MIL,"Joe, Isaiah","Williams, Jalen","Lillard, Damian",null,238294,238330,4,559.37,557.93,9:19,9:17,15.87,19.74,27.41,-2.13,37.49,left wing three,ATB,1,1,1,1,0,1,47.95049429,29.67714946,jumper,catchAndShootRelocating,1,0,1,1,0,0,0,heavily_contested,0,5.533434738,0.92,-41.69446498,1.912132318,30.38453251,-0.056245504,-0.170667865,47.30968102,normal_make
2f388993-5aa7-5135-b250-6b75fb99b292,efee601c-a593-5798-a14e-88aa2b7950e8,05a202af-7f35-5caa-9355-5df12ecb0f32,OKC,MIL,"Caruso, Alex","Mitchell, Ajay","Antetokounmpo, Giannis","Antetokounmpo, Giannis",219739,219740,3,99.1,99.06,1:39,1:39,9.2,3.45,6.28,-1.9,19.02,ra,RA,1,0,0,0,0,0,34.1188997,3.600472191,layup,drivingLayup,0,2,0,0,1,0,1,heavily_contested,0,1.734848697,2.68,-73.37696719,9.795477982,64.07491247,null,null,null,null
247146ff-ecd8-5550-babb-b280592908f9,e5ab4f66-3552-5c95-8a18-f5fc00e3419b,caa3c5ab-1888-5063-86d1-ff7ba21a4302,OKC,MIL,"Hartenstein, Isaiah","Williams, Jalen","Lopez, Brook",null,246759,246785,4,465.11,464.07,7:45,7:44,9.44,-5.07,17.16,3.5,20.68,key,NRA,1,1,0,0,0,0,53.9098382,12.94422651,floater,cutFloater,1,0,1,1,1,0,0,heavily_contested,0,5.176504612,0.68,23.05910015,3.073181486,-10.53029244,-0.043120595,0.241508431,54.42448052,rim_bounce_make
4022187e-49e5-52f2-82ae-c0a127455277,59a6cdfd-406d-5d4c-abcf-63a8c57b4165,0b9d1da9-3c2e-5365-8b88-3465883f542e,OKC,MIL,"Mitchell, Ajay","Hartenstein, Isaiah","Green, AJ",null,113700,113710,2,627.08,626.68,10:27,10:26,6.08,-1.94,8.57,6.35,10.02,ra,RA,1,1,0,0,0,0,92.07616448,3.845256819,layup,cutLayup,1,0,1,1,1,0,0,uncontested,0,5.879838433,0.88,30.29933927,6.457795677,12.34736386,null,null,null,null
24605c6c-71ca-540d-b310-310226777fd6,c56d88eb-f35c-555a-9ee2-61f2aa4c203d,095a33c6-3cb6-5e0c-8e0c-6c1374f0eac1,OKC,MIL,"Hartenstein, Isaiah","Gilgeous-Alexander, Shai","Lopez, Brook",null,64493,64494,1,650.74,650.7,10:50,10:50,16.11,-1.16,7.03,10.82,19.19,ra,RA,1,1,0,0,0,0,99.20078516,2.124617613,layup,cutLayup,1,0,1,1,1,0,0,uncontested,0,4.532824726,1,33.09169994,10.46040816,-31.95050068,null,null,null,null
e469f8dc-6514-5ebc-a9bc-f36dcd258fd9,6d7684b5-3c84-5b73-b0c0-0f3c24d78e12,aba39ff5-ebe9-58a6-9b35-047c62f9c87a,OKC,MIL,"Mitchell, Ajay","Dort, Luguentz","Green, AJ",null,229855,229873,4,678.35,677.63,11:18,11:17,18.07,9.94,6.24,-1.16,94.23,left corner two,Mid,1,0,0,0,0,0,26.15476549,9.989179146,floater,drivingFloater,0,6,0,0,0,0,0,heavily_contested,0,4.002161916,6.2,-84.31223614,8.017342314,63.6167854,null,null,null,null
bef38e4a-2f19-543e-9919-cf65511a90fe,52c9f47f-acc7-501d-b126-47f769c74930,05f7f252-55dc-5a67-a91b-10914ce1aafd,OKC,MIL,"Gilgeous-Alexander, Shai","Williams, Kenrich","Connaughton, Pat",null,95181,95212,1,173.63,172.39,2:53,2:52,14.85,-16.07,25,-20.61,30.62,right wing three,ATB,1,0,1,0,0,1,44.96267885,25.46188131,jumper,stepback,0,2,0,0,0,0,0,heavily_contested,0,4.400954442,3.76,39.13424569,1.618040653,16.35723133,0.892315514,0.45661826,44.19019652,inside_rim_miss
a15c5861-7edf-5b45-bcbc-2eff794c59ac,2662a071-a320-50f0-8b7a-1f66172acd32,5c6a765d-3d2f-5477-ba4f-a2a2ea87380e,MIL,OKC,"Prince, Taurean","Lillard, Damian","Dort, Luguentz",null,66089,66124,1,586.91,585.51,9:46,9:45,12.58,-8.82,31.29,-15.56,16.8,middle three,ATB,1,1,1,1,0,1,53.53661925,27.49316279,jumper,catchAndShootRelocating,1,0,1,1,0,0,0,heavily_contested,0,6.29,1.12,18.71173788,0.925150138,-10.94657186,0.538648778,-0.00665104,48.61112917,normal_make
3fdec19b-30fb-5a46-8ca8-836e41f414b2,1c456f8a-8003-51a7-8111-7228ca1c963f,4c1578de-6104-5e50-bf32-489f5caa0fec,OKC,MIL,"Gilgeous-Alexander, Shai","Williams, Kenrich","Jackson Jr., Andre",null,86256,86281,1,280.8,279.8,4:40,4:39,16.35,-3.32,21.58,1.74,94.89,middle two,Mid,1,0,0,0,0,0,53.20903659,16.66407213,jumper,stepback,0,9,0,0,0,0,0,heavily_contested,0,4.871550061,7.72,11.49199448,1.483707818,-139.6492211,0.077694697,0.411208226,43.40420789,inside_rim_miss
14e7be05-94bd-57a3-aa61-9ff1dc7986c7,ac3d70bb-6de2-50bb-b8d4-c813bb4e92bf,3cf2bed0-93b9-5647-9185-fa1455a4bebc,OKC,MIL,"Joe, Isaiah","Williams, Jalen","Lillard, Damian",null,239271,239307,4,520.29,518.85,8:40,8:38,10.37,18.35,28.45,11.48,4.84,left wing three,ATB,1,0,1,0,0,1,41.45519435,29.57976504,jumper,shakeAndRaise,0,1,0,0,0,0,0,heavily_contested,0,4.24802307,4.08,-38.34217387,0.253448439,47.80449608,-0.409814561,-0.059761097,49.70752906,outside_rim_miss
449ecd38-8903-57b4-aae4-3923de97aa8e,cda2a7cc-134e-5ec5-8a09-544becff1705,7748dff4-a547-575d-acec-9b6bfac0a701,MIL,OKC,"Lopez, Brook","Lillard, Damian","Joe, Isaiah",null,63458,63485,1,692.14,691.06,11:32,11:31,11.48,-0.32,24.71,17.04,15.56,middle two,Mid,1,0,0,0,0,0,36.06432676,19.46263086,jumper,shakeAndRaise,1,0,0,1,0,0,0,lightly_contested,1,1.867618805,1.72,0.942086183,0.548039435,-172.1959239,-0.312108549,0.223490966,44.50415025,outside_rim_miss
227d5e7e-0295-5af9-9997-6e421f9544a0,87c598b5-5e88-54fe-8f6f-15c122b8b1c7,6ac67d0b-6f0a-5e4c-9e90-d217828480f5,MIL,OKC,"Prince, Taurean","Antetokounmpo, Giannis","Caruso, Alex",null,134075,134105,2,284.1,282.9,4:44,4:42,3.02,23.26,4.48,6,22.55,left corner three,Corner,1,0,1,0,0,1,54.35619056,23.27274157,jumper,catchAndShoot,1,0,0,1,0,0,0,heavily_contested,0,6.634606243,0.76,-91.89602945,0.418744818,-93.81456369,-0.135439939,-0.624824012,45.18598026,inside_rim_miss
227d5e7e-0295-5af9-9997-6e421f9544a0,512c27c5-2bfd-5f8a-aed3-a39a0077d11c,eab8ddef-80c2-50ae-810d-3a797a5aa808,MIL,OKC,"Antetokounmpo, Giannis","Prince, Taurean","Hartenstein, Isaiah",null,133648,133675,2,301.18,300.1,5:01,5:00,15.5,10.33,23.64,12.24,62.54,left wing two,Mid,1,0,0,0,0,0,31.99968934,21.09267645,jumper,stepback,0,6,0,0,0,0,0,heavily_contested,0,4.87312015,7,-29.32372026,1.0316182,165.9602973,-1.112009644,0.181915991,43.81808266,airball
0eea65e3-29bc-5586-8d19-12d2dfc270f2,fe9b1ed2-c7c0-53e9-8462-fb8bb3ac6867,3f83cc73-5100-5e41-a7b0-b16241940bff,OKC,MIL,"Joe, Isaiah","Hartenstein, Isaiah","Prince, Taurean",null,73381,73409,1,453.15,452.03,7:33,7:32,9.92,-2.96,24.19,5.99,28.47,middle two,Mid,1,1,0,0,0,0,48.01389575,19.16990349,jumper,stepback,0,2,0,0,0,0,0,uncontested,0,9.588018565,3.96,8.882504782,0.294627826,179.2475976,0.42358509,0.122724275,45.60280786,normal_make
0edbc496-1598-5bed-ae1d-1fdef6c93bf6,b04dbf1c-ed79-5bf7-ab4c-d2b397fecb59,1454c2cb-07f5-5934-8030-c8decd7bacb3,OKC,MIL,"Mitchell, Ajay",null,"Lillard, Damian",null,115969,115975,2,559.98,559.74,9:19,9:19,19.95,9.43,7.45,null,null,left corner two,Mid,0,0,0,0,1,0,14.71651793,9.683227768,layup,drivingLayup,0,6,0,0,0,0,0,heavily_contested,0,3.55123922,4.96,-76.86789844,10.93938476,49.42444587,null,null,null,null
edca3cb0-5942-527a-aac3-c97c7afee60c,04f29526-97b8-59fd-9c7b-f891dc104a0f,afaca380-b025-5d0f-9e2e-b17cc072f2ae,OKC,MIL,"Dort, Luguentz","Hartenstein, Isaiah","Lillard, Damian",null,199591,199627,3,390.35,388.91,6:30,6:28,13.67,-13.95,27.22,-2.09,30.87,right wing three,ATB,1,0,1,0,0,1,57.82049596,26.02466907,jumper,catchAndShoot,1,0,0,1,0,0,0,heavily_contested,0,5.187725899,0.84,32.41378171,0.428984589,28.53161419,0.150327764,0.808942661,52.73636841,outside_rim_miss
64c20a26-a697-544a-97ad-fc7098c5bb6f,3d57b64e-3019-5c8c-a2b4-a58ea7014c22,bdb9bb3a-a280-5807-950d-fe2a66de297d,OKC,MIL,"Gilgeous-Alexander, Shai","Caruso, Alex","Lopez, Brook",null,251403,251429,4,329.91,328.87,5:29,5:28,15.53,12.55,8.18,-9.53,94.55,left corner two,Mid,1,1,0,0,0,0,30.79635501,12.88749006,jumper,stepback,0,8,0,0,1,0,0,heavily_contested,0,4.940222667,8.64,-76.85876178,6.994293309,131.5591537,-0.14992504,-0.307154717,56.3971977,swish
72843b4d-cbbd-549f-a967-3007d6ef728e,a658bd50-bf68-58a4-bf76-395e5889deb8,04c3597d-5dcb-5ad6-b0c7-6b73477d46bb,OKC,MIL,"Gilgeous-Alexander, Shai",null,"Portis, Bobby",null,95716,95737,1,152.23,151.39,2:32,2:31,17.73,0.77,15.64,null,null,key,NRA,1,0,0,0,0,0,43.18203926,10.41849317,floater,drivingFloater,0,7,0,0,1,0,0,lightly_contested,0,3.143405796,6.64,-4.23842606,9.663792676,-53.44195743,0.527160284,0.370499317,50.21364958,inside_rim_miss
f208c037-32fc-51a2-8ac8-aa55e6969b0f,a7c9c077-2f82-560b-8a19-fc3cfbb97f3d,fde9caf1-6552-55ca-9a64-d6c1029661ac,OKC,MIL,"Williams, Jalen",null,"Lopez, Brook",null,114080,114090,2,611.88,611.48,10:11,10:11,21.1,-1.89,6.46,null,null,ra,RA,1,1,0,0,0,0,82.26026297,2.244147945,layup,drivingLayup,0,5,0,0,1,0,0,uncontested,0,4.62126606,4.4,57.37215525,18.3394876,-67.71193107,null,null,null,null
e45f6b8f-a628-54e2-9f63-76bb2e1072e2,b0c05f8d-087d-5d27-beab-20e8ee0c558f,8fd4ac14-9d08-5dda-b626-a500d86a2df7,OKC,MIL,"Gilgeous-Alexander, Shai","Hartenstein, Isaiah","Jackson Jr., Andre",null,137847,137869,2,235.84,234.96,3:55,3:54,13.89,-14.09,4.73,-16.27,17.28,right corner two,Mid,1,0,0,0,0,0,39.45599794,14.09959219,jumper,stepback,0,2,0,0,0,0,0,lightly_contested,0,5.156006206,1.36,92.11357628,3.913118961,-118.6786275,0.889236521,0.464907727,43.12377446,outside_rim_miss
d6ccd5ef-a437-527c-95b6-787d5e440464,05d6f89a-fc01-57da-a05f-f0597a8ed68b,c2c650a0-8817-5ad9-9f3c-088feeb8f627,OKC,MIL,"Williams, Jalen","Dort, Luguentz","Lillard, Damian",null,70404,70411,1,499.51,499.23,8:19,8:19,17.81,1.83,5.24,-3.6,95.51,ra,RA,1,1,0,0,0,0,39.41467702,1.830027322,layup,drivingLayup,0,7,0,0,1,0,0,heavily_contested,0,0.809938269,6.52,-90.31308858,7.722846697,-16.9487318,null,null,null,null
7f05b84d-92cd-5c55-88e2-f7d04d620448,46a12e1a-7407-5184-9c4a-fba1b850ab75,a920eb40-e8cc-5913-ade0-92e08db8c4a4,MIL,OKC,"Lopez, Brook","Antetokounmpo, Giannis","Hartenstein, Isaiah",null,67342,67375,1,555.07,553.75,9:15,9:13,7.74,21.81,21.21,5.69,13.46,left wing three,ATB,1,0,1,0,0,1,50.19285232,27.02587094,jumper,catchAndShootRelocating,1,0,0,1,1,0,0,lightly_contested,0,5.474751136,0.88,-53.80428889,0.475073094,-141.4508298,1.030870484,0.192336532,45.7839193,outside_rim_miss
bd2ddb24-17ac-54b7-9c34-535524a70f23,3de45489-480e-5495-834f-a490e017093e,c72133af-db57-534d-bf66-39b35aacda4b,MIL,OKC,"Portis, Bobby","Lillard, Damian","Williams, Kenrich",null,87536,87560,1,229.6,228.64,3:49,3:48,3.75,-14.2,2.63,-11.5,31.33,right corner two,Mid,1,0,0,0,0,0,28.81433666,14.43968144,jumper,pullupJumper,0,2,0,0,0,0,0,heavily_contested,0,2.406698984,6.52,100.453906,2.407309471,-76.99488193,0.360995798,-0.370169038,47.80601914,inside_rim_miss
80cbd6ac-14d8-5340-8a54-b9c88bf73720,5661fc85-2c8d-5dba-b0f5-b1f43ccf355e,75ce39b7-e554-55be-9586-d27687cba72f,MIL,OKC,"Antetokounmpo, Giannis","Jackson Jr., Andre","Mitchell, Ajay",null,133063,133072,2,324.58,324.22,5:24,5:24,10.53,-1.93,9.64,-17.84,27.01,key,NRA,1,1,0,0,0,0,66.57758951,4.795518742,post,postLeft,0,3,0,0,1,0,0,heavily_contested,0,1.974968354,6.12,23.73199693,2.651650429,-15.60189457,null,null,null,null
3c6ecd49-4af2-58b1-8aa2-81aa3aff8ef6,76be3f0d-900c-5c3c-b444-fb5d16e26cdd,9b72b349-e6ca-57ff-91d3-3a09bff3d19a,OKC,MIL,"Gilgeous-Alexander, Shai","Caruso, Alex","Trent Jr., Gary",null,223297,223327,3,1.3,0.1,0:01,0:00,0,9.81,35.36,-21.74,87.38,middle three,ATB,1,0,1,0,0,1,30.29704615,31.66777858,heave,heave,0,6,0,0,0,0,0,lightly_contested,0,6.663640146,5.68,-18.0458882,7.044008486,7.134759811,1.185719727,-0.482363671,37.22719033,outside_rim_miss
b79a6f70-62bd-59b9-837c-b40d20b20b14,0168d559-5832-519a-8cec-89387b6b1d5d,b6cab8ee-6a1f-5bc9-9f27-0844b98b4f71,OKC,MIL,"Joe, Isaiah","Hartenstein, Isaiah","Connaughton, Pat",null,141665,141700,2,162.52,161.12,2:42,2:41,13.04,17.91,24.54,0.66,31.08,left wing three,ATB,1,0,1,0,0,1,46.78150266,26.32246569,jumper,stepback,0,2,0,0,0,0,0,lightly_contested,0,6.265029928,2.76,-42.87548561,2.454092387,173.0547195,0.077640593,-0.881840026,48.90604642,outside_rim_miss
8dfefc84-d6ea-5332-a8cd-9ab9d133d61e,325a0143-da73-57ef-9631-1d71bc52ee1a,9bab9ae7-a462-5fe7-bcd6-ec10f5e894e4,OKC,MIL,"Williams, Jalen","Dort, Luguentz","Prince, Taurean",null,180025,180055,3,666.82,665.62,11:06,11:05,8.65,-7.68,31.68,8.28,11.86,middle three,ATB,1,1,1,1,0,1,58.50948393,27.52321384,jumper,catchAndShoot,1,0,1,1,0,0,0,lightly_contested,0,6.583676784,0.76,16.20274907,1.176299518,6.729351366,0.392694756,-0.144730563,40.07249972,swish
63e66aab-daa2-5f57-9b9f-1ce388951316,5d46cc8b-1424-551a-a09d-cc42d978a310,f46ce1a2-e4e4-5e0f-bdc7-405280ead2ab,OKC,MIL,"Hartenstein, Isaiah","Gilgeous-Alexander, Shai","Lillard, Damian",null,199029,199055,3,412.84,411.8,6:52,6:51,13.2,-3.13,17.53,9.78,21.35,key,NRA,1,0,0,0,0,0,62.66806722,12.67262009,floater,cutFloater,1,0,0,1,1,0,0,lightly_contested,0,4.802520172,0.8,14.2994184,3.304563343,-28.16044597,-0.567595168,-0.205665608,56.28406616,outside_rim_miss
2468dd92-716e-5591-bb67-5e0661d8adf7,1eb26c5b-595e-5d97-ae92-321858ea0b03,4793dcab-3a18-509a-9cd8-5159ae14c654,OKC,MIL,"Mitchell, Ajay","Hartenstein, Isaiah","Lopez, Brook",null,132321,132335,2,340.25,339.69,5:40,5:39,8.15,5.05,8.3,-14.18,20.75,key,NRA,1,0,0,0,0,0,41.63355529,5.899576256,layup,drivingLayup,0,2,0,0,1,0,0,heavily_contested,0,4.183993308,2.72,-58.86968644,14.72537964,69.79807663,null,null,null,null
0f9fd5c0-e149-55b2-89c7-adea99aa7238,21a98465-3e76-552d-986e-03564e0d97e5,7ccce903-1493-54a5-b6cb-b55f940bb5c7,MIL,OKC,"Trent Jr., Gary","Antetokounmpo, Giannis","Gilgeous-Alexander, Shai",null,247369,247405,4,440.71,439.27,7:20,7:19,4.14,-0.9,31.1,-9.33,32.1,middle three,ATB,1,0,1,0,0,1,43.65961701,25.86566257,jumper,stepback,0,2,0,0,0,0,0,heavily_contested,0,4.234808142,3.12,1.994018608,2.461509248,-89.08318078,1.451213333,0.149039599,48.77318993,outside_rim_miss
88f447c2-10af-5d0f-bb03-70b3b11fdfb5,10df3e6b-f89d-5943-b769-8c4983540f0e,05894c1a-44bb-5e9c-87ea-8b7e4907f28a,MIL,OKC,"Jackson Jr., Andre","Connaughton, Pat","Gilgeous-Alexander, Shai",null,142002,142010,2,149.04,148.72,2:29,2:28,13.27,-1.19,6.85,-12.67,5.11,ra,RA,1,1,0,0,0,0,95.48565745,1.994016048,layup,standstillLayup,1,0,1,1,1,0,0,uncontested,0,5.671269699,1.12,36.64002614,5.00849972,-33.3015556,null,null,null,null
c5a83506-f5e1-5b41-b7ef-c2feadbc39ed,b62af4b5-ea48-5c1d-b4f0-783f507a32f6,fb578444-e1d6-58a4-89f1-51bc0f96f4d8,MIL,OKC,"Green, AJ","Connaughton, Pat","Caruso, Alex",null,216590,216624,3,142.87,141.51,2:22,2:21,10.72,-16.93,27.64,-20.81,0.53,right wing three,ATB,1,0,1,0,0,1,43.56750995,28.07021553,jumper,catchAndShoot,1,0,0,1,0,0,0,heavily_contested,0,4.674719243,1,37.09442574,0.530330086,-82.09442574,-0.237248686,0.024609754,45.46809283,inside_rim_miss
